cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate ,age,concrete_compressive_strength
2.4779148658211825,-0.8569712082264987,-0.847143931595683,-0.9212107623644009,-0.6309063216681667,0.8631542435217113,-1.221406405188275,28,2.634953476720896
2.4779148658211825,-0.8569712082264987,-0.847143931595683,-0.9212107623644009,-0.6309063216681667,1.0561641947097453,-1.221406405188275,28,1.5630759138778263
0.49142531024224967,0.7956917819519416,-0.847143931595683,2.189832834016641,-1.0619676086283474,-0.5265174050321336,-2.24927739602329,270,0.267172493848907
0.49142531024224967,0.7956917819519416,-0.847143931595683,2.189832834016641,-1.0619676086283474,-0.5265174050321336,-2.24927739602329,365,0.31392571621812765
-0.7904587933337461,0.6785556682621012,-0.847143931595683,0.4928999632633455,-1.0619676086283474,0.0705267106428513,0.6525779012731245,360,0.5087308094232149
-0.14520869190714328,0.4651591839162535,-0.847143931595683,2.189832834016641,-1.0619676086283474,-0.5265174050321336,-1.296616477688398,90,0.6723670877154886
0.9461638832061018,0.24480411855912812,-0.847143931595683,2.189832834016641,-1.0619676086283474,-0.5265174050321336,-2.24927739602329,365,0.4727667922161223
0.9461638832061018,0.24480411855912812,-0.847143931595683,2.189832834016641,-1.0619676086283474,-0.5265174050321336,-2.24927739602329,28,0.03820158429708127
-0.14520869190714328,0.4651591839162535,-0.847143931595683,2.189832834016641,-1.0619676086283474,-0.5265174050321336,-1.296616477688398,28,0.6016378538748722
1.855641029133806,-0.8569712082264987,-0.847143931595683,2.189832834016641,-1.0619676086283474,-0.5265174050321336,-2.24927739602329,28,0.20843126574398815
-0.7904587933337461,0.6785556682621012,-0.847143931595683,0.4928999632633455,-1.0619676086283474,0.0705267106428513,0.6525779012731245,90,0.13530443075623236
-0.7904587933337461,0.6785556682621012,-0.847143931595683,0.4928999632633455,-1.0619676086283474,0.0705267106428513,0.6525779012731245,28,-0.4670928574625762
1.400902456169954,-0.30608354483368533,-0.847143931595683,2.189832834016641,-1.0619676086283474,-0.5265174050321336,-2.24927739602329,270,0.431408172427965
-0.8727904086493067,1.346579445344755,-0.847143931595683,2.189832834016641,-1.0619676086283474,-0.5265174050321336,-1.296616477688398,90,0.39064895292659285
0.21858216646393838,0.024449053202002732,-0.847143931595683,2.189832834016641,-1.0619676086283474,-0.5265174050321336,-1.296616477688398,28,0.7191203100847096
0.9461638832061018,-0.8569712082264987,-0.847143931595683,2.189832834016641,-1.0619676086283474,-0.5265174050321336,-1.296616477688398,90,1.0248144563450001
-1.355291968173057,1.571573564709399,-0.847143931595683,0.4928999632633455,-1.0619676086283474,0.9532255540761272,0.4194266765227428,90,0.21262706775148235
0.5823730248350201,-0.416261077512248,-0.847143931595683,2.189832834016641,-1.0619676086283474,-0.5265174050321336,-1.296616477688398,365,1.218420748976518
0.9461638832061018,0.24480411855912812,-0.847143931595683,2.189832834016641,-1.0619676086283474,-0.5265174050321336,-2.24927739602329,90,0.2845551021656686
1.855641029133806,-0.8569712082264987,-0.847143931595683,2.189832834016641,-1.0619676086283474,-0.5265174050321336,-2.24927739602329,180,0.40803156124335443
1.400902456169954,-0.30608354483368533,-0.847143931595683,2.189832834016641,-1.0619676086283474,-0.5265174050321336,-2.24927739602329,180,0.36127833887413385
-1.355291968173057,1.571573564709399,-0.847143931595683,0.4928999632633455,-1.0619676086283474,0.9532255540761272,0.4194266765227428,28,-0.45390605115330884
-1.355291968173057,1.571573564709399,-0.847143931595683,0.4928999632633455,-1.0619676086283474,0.9532255540761272,0.4194266765227428,3,-1.6634958298852047
-1.355291968173057,1.571573564709399,-0.847143931595683,0.4928999632633455,-1.0619676086283474,0.9532255540761272,0.4194266765227428,180,0.5033362068421512
0.9461638832061018,-0.8569712082264987,-0.847143931595683,2.189832834016641,-1.0619676086283474,-0.5265174050321336,-1.296616477688398,365,1.00143784516039
0.9461638832061018,-0.8569712082264987,-0.847143931595683,2.189832834016641,-1.0619676086283474,-0.5265174050321336,-1.296616477688398,270,1.0481910675296107
0.9461638832061018,0.24480411855912812,-0.847143931595683,2.189832834016641,-1.0619676086283474,-0.5265174050321336,-2.24927739602329,270,0.31991971908597655
