cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate ,age,concrete_compressive_strength
1.0,0.0,0.0,0.6963249516441007,0.09803921568627451,0.9082969432314411,0.7015541083984123,28,1.0
1.0,0.0,0.0,0.6963249516441007,0.09803921568627451,0.9213973799126638,0.7015541083984123,28,0.7758312701745589
0.6157407407407407,0.3987408184679958,0.0,0.980012894906512,0.0,0.8139737991266376,0.6164543496873622,270,0.5048105550158263
0.6157407407407407,0.3987408184679958,0.0,0.980012894906512,0.0,0.8139737991266376,0.6164543496873622,365,0.5145883606506001
0.36777777777777776,0.37047918852745715,0.0,0.8252740167633785,0.0,0.8544978165938865,0.8567054977557533,360,0.5553292174621579
0.4925925925925926,0.31899265477439664,0.0,0.980012894906512,0.0,0.8139737991266376,0.6953272967854085,90,0.5895515371838665
0.7037037037037037,0.2658272123119972,0.0,0.980012894906512,0.0,0.8139737991266376,0.6164543496873622,365,0.5478078285123319
0.7037037037037037,0.2658272123119972,0.0,0.980012894906512,0.0,0.8139737991266376,0.6164543496873622,28,0.4569243787019336
0.4925925925925926,0.31899265477439664,0.0,0.980012894906512,0.0,0.8139737991266376,0.6953272967854085,28,0.5747594722492086
0.8796296296296297,0.0,0.0,0.980012894906512,0.0,0.8139737991266376,0.6164543496873622,28,0.4925256197311103
0.36777777777777776,0.37047918852745715,0.0,0.8252740167633785,0.0,0.8544978165938865,0.8567054977557533,90,0.477232128866464
0.36777777777777776,0.37047918852745715,0.0,0.8252740167633785,0.0,0.8544978165938865,0.8567054977557533,28,0.3512488639568773
0.7916666666666666,0.1329136061559986,0.0,0.980012894906512,0.0,0.8139737991266376,0.6164543496873622,270,0.5391582312200319
0.35185185185185186,0.5316544246239944,0.0,0.980012894906512,0.0,0.8139737991266376,0.6953272967854085,90,0.530633990410229
0.562962962962963,0.21266176984959775,0.0,0.980012894906512,0.0,0.8139737991266376,0.6953272967854085,28,0.5993293428186405
0.7037037037037037,0.0,0.0,0.980012894906512,0.0,0.8139737991266376,0.6953272967854085,90,0.6632611488921619
0.2585185185185185,0.5859391395592864,0.0,0.8252740167633785,0.0,0.914410480349345,0.837402381755442,90,0.49340311510859
0.6333333333333333,0.10633088492479888,0.0,0.980012894906512,0.0,0.8139737991266376,0.6953272967854085,365,0.7037512927387257
0.7037037037037037,0.2658272123119972,0.0,0.980012894906512,0.0,0.8139737991266376,0.6164543496873622,90,0.5084458930082422
0.8796296296296297,0.0,0.0,0.980012894906512,0.0,0.8139737991266376,0.6164543496873622,180,0.534269328402645
0.7916666666666666,0.1329136061559986,0.0,0.980012894906512,0.0,0.8139737991266376,0.6164543496873622,180,0.5244915227678711
0.2585185185185185,0.5859391395592864,0.0,0.8252740167633785,0.0,0.914410480349345,0.837402381755442,28,0.35400670657181355
0.2585185185185185,0.5859391395592864,0.0,0.8252740167633785,0.0,0.914410480349345,0.837402381755442,3,0.10103732489266351
0.2585185185185185,0.5859391395592864,0.0,0.8252740167633785,0.0,0.914410480349345,0.837402381755442,180,0.5542010091196841
0.7037037037037037,0.0,0.0,0.980012894906512,0.0,0.8139737991266376,0.6953272967854085,365,0.6583722460747751
0.7037037037037037,0.0,0.0,0.980012894906512,0.0,0.8139737991266376,0.6953272967854085,270,0.6681500517095489
0.7037037037037037,0.2658272123119972,0.0,0.980012894906512,0.0,0.8139737991266376,0.6164543496873622,270,0.5158419254755711
0.6333333333333333,0.10633088492479888,0.0,0.980012894906512,0.0,0.8139737991266376,0.6953272967854085,180,0.653357986774891
0.7916666666666666,0.1329136061559986,0.0,0.980012894906512,0.0,0.8139737991266376,0.6164543496873622,28,0.4692093139866495
0.8796296296296297,0.0,0.0,0.980012894906512,0.0,0.8139737991266376,0.6164543496873622,7,0.48387602243881034
0.562962962962963,0.21266176984959775,0.0,0.980012894906512,0.0,0.8139737991266376,0.6953272967854085,365,0.6927199222789807
0.4925925925925926,0.31899265477439664,0.0,0.980012894906512,0.0,0.8139737991266376,0.6953272967854085,365,0.6632611488921619
0.36777777777777776,0.37047918852745715,0.0,0.8252740167633785,0.0,0.8544978165938865,0.8567054977557533,180,0.5229872449779058
0.8796296296296297,0.0,0.0,0.980012894906512,0.0,0.8139737991266376,0.6164543496873622,270,0.528126860760287
0.35185185185185186,0.5316544246239944,0.0,0.980012894906512,0.0,0.8139737991266376,0.6953272967854085,365,0.6730389545269359
0.4398148148148148,0.664568030779993,0.0,0.980012894906512,0.0,0.8139737991266376,0.6164543496873622,270,0.48149424927136536
0.4398148148148148,0.664568030779993,0.0,0.980012894906512,0.0,0.8139737991266376,0.6164543496873622,28,0.37707229935128017
0.6157407407407407,0.3987408184679958,0.0,0.980012894906512,0.0,0.8139737991266376,0.6164543496873622,90,0.4728446519790654
0.8796296296296297,0.0,0.0,0.980012894906512,0.0,0.8139737991266376,0.6164543496873622,90,0.529380425585258
0.4398148148148148,0.664568030779993,0.0,0.980012894906512,0.0,0.8139737991266376,0.6164543496873622,180,0.45441724905199155
0.6333333333333333,0.10633088492479888,0.0,0.980012894906512,0.0,0.8139737991266376,0.6953272967854085,90,0.6325488106803723
0.7916666666666666,0.1329136061559986,0.0,0.980012894906512,0.0,0.8139737991266376,0.6164543496873622,365,0.5478078285123319
0.4398148148148148,0.664568030779993,0.0,0.980012894906512,0.0,0.8139737991266376,0.6164543496873622,365,0.48889028173869437
0.7037037037037037,0.0,0.0,0.980012894906512,0.0,0.8139737991266376,0.6953272967854085,180,0.665642922059607
0.7916666666666666,0.1329136061559986,0.0,0.980012894906512,0.0,0.8139737991266376,0.6164543496873622,90,0.520730828292958
0.7916666666666666,0.1329136061559986,0.0,0.980012894906512,0.0,0.8139737991266376,0.6164543496873622,7,0.4397505405998307
0.6462962962962963,0.0,0.0,0.8252740167633785,0.0,0.914410480349345,0.837402381755442,3,0.1886615061581372
0.7037037037037037,0.2658272123119972,0.0,0.980012894906512,0.0,0.8139737991266376,0.6164543496873622,180,0.5109530226581841
0.4398148148148148,0.664568030779993,0.0,0.980012894906512,0.0,0.8139737991266376,0.6164543496873622,7,0.32918612303738753
0.7037037037037037,0.2658272123119972,0.0,0.980012894906512,0.0,0.8139737991266376,0.6164543496873622,7,0.4114199755554859
0.6157407407407407,0.3987408184679958,0.0,0.980012894906512,0.0,0.8139737991266376,0.6164543496873622,180,0.49866808737346824
0.35185185185185186,0.5316544246239944,0.0,0.980012894906512,0.0,0.8139737991266376,0.6953272967854085,180,0.5882979723588956
0.4398148148148148,0.664568030779993,0.0,0.980012894906512,0.0,0.8139737991266376,0.6164543496873622,90,0.4151806700303989
0.562962962962963,0.21266176984959775,0.0,0.980012894906512,0.0,0.8139737991266376,0.6953272967854085,90,0.6166285374032404
0.2585185185185185,0.5859391395592864,0.0,0.8252740167633785,0.0,0.914410480349345,0.837402381755442,7,0.18289510796327052
